id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
1138,2.02E+15,,GFCL,45,8,200,808,161600,8/1/2024,118455230,232,Imperial Securities Company Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T14:52:47.689056,Goodwill Finance Limited
1137,2.02E+15,,GFCL,44,8,500,808,404000,8/1/2024,118455228,232,Dynamic Money Managers Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T14:52:47.688927,Goodwill Finance Limited
1136,2.02E+15,,GFCL,49,8,50,808,40400,8/1/2024,118455226,232,Online Securities Pvt. Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T14:52:47.688789,Goodwill Finance Limited
1135,2.02E+15,,GFCL,41,8,100,808,80800,8/1/2024,118455224,232,Linch Stock Market Ltd.,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T14:52:47.688671,Goodwill Finance Limited
1108,2.02E+15,,GFCL,6,64,28,808,22624,8/1/2024,118439613,232,Agrawal Securities (PVT) Ltd.,SUN SECURITIES PVT LTD,2024-08-01T14:47:23.1821,Goodwill Finance Limited
1107,2.02E+15,,GFCL,11,64,480,808,387840,8/1/2024,118439528,232,Malla & Malla Stock Broking Company Pvt. Limited,SUN SECURITIES PVT LTD,2024-08-01T14:47:22.666101,Goodwill Finance Limited
1103,2.02E+15,,GFCL,22,64,77,808,62216,8/1/2024,118437900,232,Siprabi Securities Pvt. Ltd.,SUN SECURITIES PVT LTD,2024-08-01T14:46:42.399173,Goodwill Finance Limited
1102,2.02E+15,,GFCL,52,64,10,808,8080,8/1/2024,118437840,232,Sundhara Securities Limited,SUN SECURITIES PVT LTD,2024-08-01T14:46:40.057706,Goodwill Finance Limited
1101,2.02E+15,,GFCL,25,64,250,808,202000,8/1/2024,118437542,232,Sweta Securities Private Limited,SUN SECURITIES PVT LTD,2024-08-01T14:46:28.601829,Goodwill Finance Limited
1100,2.02E+15,,GFCL,51,64,125,808,101000,8/1/2024,118437540,232,Oxford Securities Pvt. Ltd.,SUN SECURITIES PVT LTD,2024-08-01T14:46:28.601696,Goodwill Finance Limited
1058,2.02E+15,,GFCL,22,38,133,808,107464,8/1/2024,118426234,232,Siprabi Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:41:04.619717,Goodwill Finance Limited
1049,2.02E+15,,GFCL,38,58,13,808,10504,8/1/2024,118423765,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:39:50.808332,Goodwill Finance Limited
1048,2.02E+15,,GFCL,44,58,20,808,16160,8/1/2024,118423586,232,Dynamic Money Managers Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:39:46.297996,Goodwill Finance Limited
1047,2.02E+15,,GFCL,11,58,67,808,54136,8/1/2024,118423390,232,Malla & Malla Stock Broking Company Pvt. Limited,Naasa Securities Co. Ltd.,2024-08-01T14:39:39.713228,Goodwill Finance Limited
1046,2.02E+15,,GFCL,11,58,133,808,107464,8/1/2024,118422611,232,Malla & Malla Stock Broking Company Pvt. Limited,Naasa Securities Co. Ltd.,2024-08-01T14:39:17.219229,Goodwill Finance Limited
1043,2.02E+15,,GFCL,41,58,12,808,9696,8/1/2024,118421494,232,Linch Stock Market Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:38:41.819379,Goodwill Finance Limited
1042,2.02E+15,,GFCL,58,58,10,808,8080,8/1/2024,118421492,232,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:38:41.819198,Goodwill Finance Limited
1017,2.02E+15,,GFCL,49,47,75,808,60600,8/1/2024,118413584,232,Online Securities Pvt. Ltd.,Neev Securities Pvt. Ltd.,2024-08-01T14:34:00.351139,Goodwill Finance Limited
1016,2.02E+15,,GFCL,49,4,25,808,20200,8/1/2024,118413033,232,Online Securities Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,2024-08-01T14:33:46.404186,Goodwill Finance Limited
1214,2.02E+15,,GFCL,11,47,500,808.1,404050,8/1/2024,118479374,232,Malla & Malla Stock Broking Company Pvt. Limited,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.706047,Goodwill Finance Limited
1155,2.02E+15,,GFCL,34,25,500,808.1,404050,8/1/2024,118459897,232,Vision Securities Pvt. Ltd,Sweta Securities Private Limited,2024-08-01T14:54:18.930358,Goodwill Finance Limited
1147,2.02E+15,,GFCL,62,62,500,808.1,404050,8/1/2024,118458864,232,Capital Max Securities Ltd,Capital Max Securities Ltd,2024-08-01T14:54:00.84641,Goodwill Finance Limited
1099,2.02E+15,,GFCL,38,64,30,808.1,24243,8/1/2024,118437538,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,SUN SECURITIES PVT LTD,2024-08-01T14:46:28.601422,Goodwill Finance Limited
1098,2.02E+15,,GFCL,38,59,170,808.1,137377,8/1/2024,118437535,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:46:28.524379,Goodwill Finance Limited
1097,2.02E+15,,GFCL,55,59,30,808.1,24243,8/1/2024,118437534,232,Bhrikuti Stock Broking Co. Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:46:28.524018,Goodwill Finance Limited
1041,2.02E+15,,GFCL,58,58,45,808.1,36364.5,8/1/2024,118421489,232,Naasa Securities Co. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:38:41.818916,Goodwill Finance Limited
1015,2.02E+15,,GFCL,34,4,50,808.5,40425,8/1/2024,118413032,232,Vision Securities Pvt. Ltd,Opal Securities Investment (PVT) Ltd.,2024-08-01T14:33:46.404058,Goodwill Finance Limited
867,2.02E+15,,GFCL,85,62,100,808.5,80850,8/1/2024,118386546,232,Capital Hub P. Ltd,Capital Max Securities Ltd,2024-08-01T14:15:42.299418,Goodwill Finance Limited
866,2.02E+15,,GFCL,7,62,20,808.5,16170,8/1/2024,118386544,232,J.F. Securites (PVT) Ltd.,Capital Max Securities Ltd,2024-08-01T14:15:42.29933,Goodwill Finance Limited
865,2.02E+15,,GFCL,19,62,10,808.5,8085,8/1/2024,118386542,232,Nepal Investment And Securities Trading Private Limited,Capital Max Securities Ltd,2024-08-01T14:15:42.299239,Goodwill Finance Limited
864,2.02E+15,,GFCL,55,62,20,808.5,16170,8/1/2024,118386540,232,Bhrikuti Stock Broking Co. Pvt. Ltd.,Capital Max Securities Ltd,2024-08-01T14:15:42.299149,Goodwill Finance Limited
863,2.02E+15,,GFCL,61,62,100,808.5,80850,8/1/2024,118386538,232,BHOLE GANESH SECURITIES LTD,Capital Max Securities Ltd,2024-08-01T14:15:42.299058,Goodwill Finance Limited
862,2.02E+15,,GFCL,74,62,100,808.6,80860,8/1/2024,118386536,232,KALASH STOCK MARKET PVT. LTD.,Capital Max Securities Ltd,2024-08-01T14:15:42.298954,Goodwill Finance Limited
1039,2.02E+15,,GFCL,54,32,10,808.9,8089,8/1/2024,118420554,232,Sewa Securities Pvt. Ltd.,Premier Securities Company Ltd.,2024-08-01T14:38:09.340786,Goodwill Finance Limited
1213,2.02E+15,,GFCL,77,47,100,809,80900,8/1/2024,118479372,232,Nabil Stock Dealer Ltd.,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.706014,Goodwill Finance Limited
1212,2.02E+15,,GFCL,58,47,105,809,84945,8/1/2024,118479370,232,Naasa Securities Co. Ltd.,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.705976,Goodwill Finance Limited
1211,2.02E+15,,GFCL,34,47,90,809,72810,8/1/2024,118479368,232,Vision Securities Pvt. Ltd,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.705938,Goodwill Finance Limited
1176,2.02E+15,,GFCL,22,57,49,809,39641,8/1/2024,118468628,232,Siprabi Securities Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T14:56:50.412326,Goodwill Finance Limited
1168,2.02E+15,,GFCL,57,32,25,809,20225,8/1/2024,118465872,232,Aryatara Investment & Securities,Premier Securities Company Ltd.,2024-08-01T14:56:07.653073,Goodwill Finance Limited
1096,2.02E+15,,GFCL,51,45,120,809,97080,8/1/2024,118436954,232,Oxford Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:46:09.240628,Goodwill Finance Limited
1095,2.02E+15,,GFCL,4,45,20,809,16180,8/1/2024,118436952,232,Opal Securities Investment (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:46:09.240595,Goodwill Finance Limited
1091,2.02E+15,,GFCL,41,81,3624,809,2931816,8/1/2024,118434555,232,Linch Stock Market Ltd.,Aakashbhairab Securities Ltd.,2024-08-01T14:45:02.406744,Goodwill Finance Limited
1089,2.02E+15,,GFCL,41,67,1840,809,1488560,8/1/2024,118433989,232,Linch Stock Market Ltd.,Property Wiard Limited,2024-08-01T14:44:49.737384,Goodwill Finance Limited
1088,2.02E+15,,GFCL,35,67,20,809,16180,8/1/2024,118433988,232,Kohinoor Investment & Securities Pvt. Ltd.,Property Wiard Limited,2024-08-01T14:44:49.737254,Goodwill Finance Limited
1087,2.02E+15,,GFCL,45,67,10,809,8090,8/1/2024,118433986,232,Imperial Securities Company Pvt. Ltd.,Property Wiard Limited,2024-08-01T14:44:49.73711,Goodwill Finance Limited
1086,2.02E+15,,GFCL,58,67,20,809,16180,8/1/2024,118433984,232,Naasa Securities Co. Ltd.,Property Wiard Limited,2024-08-01T14:44:49.736973,Goodwill Finance Limited
1080,2.02E+15,,GFCL,45,62,370,809,299330,8/1/2024,118430767,232,Imperial Securities Company Pvt. Ltd.,Capital Max Securities Ltd,2024-08-01T14:43:20.913039,Goodwill Finance Limited
1079,2.02E+15,,GFCL,42,62,90,809,72810,8/1/2024,118430766,232,Sani Securities Company Ltd.,Capital Max Securities Ltd,2024-08-01T14:43:20.913005,Goodwill Finance Limited
1078,2.02E+15,,GFCL,21,62,100,809,80900,8/1/2024,118430764,232,Midas Stock Broking Company Private Limited,Capital Max Securities Ltd,2024-08-01T14:43:20.912953,Goodwill Finance Limited
1062,2.02E+15,,GFCL,34,35,34,809,27506,8/1/2024,118427133,232,Vision Securities Pvt. Ltd,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T14:41:38.785252,Goodwill Finance Limited
1057,2.02E+15,,GFCL,58,38,50,809,40450,8/1/2024,118426232,232,Naasa Securities Co. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:41:04.619581,Goodwill Finance Limited
1056,2.02E+15,,GFCL,40,38,30,809,24270,8/1/2024,118426230,232,Creative Securities Pvt Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:41:04.619445,Goodwill Finance Limited
1055,2.02E+15,,GFCL,49,38,23,809,18607,8/1/2024,118426228,232,Online Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:41:04.619324,Goodwill Finance Limited
1051,2.02E+15,,GFCL,22,32,60,809,48540,8/1/2024,118424428,232,Siprabi Securities Pvt. Ltd.,Premier Securities Company Ltd.,2024-08-01T14:40:16.474196,Goodwill Finance Limited
1040,2.02E+15,,GFCL,21,32,200,809,161800,8/1/2024,118421178,232,Midas Stock Broking Company Private Limited,Premier Securities Company Ltd.,2024-08-01T14:38:30.977319,Goodwill Finance Limited
1038,2.02E+15,,GFCL,4,32,20,809,16180,8/1/2024,118419018,232,Opal Securities Investment (PVT) Ltd.,Premier Securities Company Ltd.,2024-08-01T14:37:12.069458,Goodwill Finance Limited
1014,2.02E+15,,GFCL,58,4,15,809,12135,8/1/2024,118413030,232,Naasa Securities Co. Ltd.,Opal Securities Investment (PVT) Ltd.,2024-08-01T14:33:46.403894,Goodwill Finance Limited
1013,2.02E+15,,GFCL,44,4,200,809,161800,8/1/2024,118413028,232,Dynamic Money Managers Securities Pvt. Ltd.,Opal Securities Investment (PVT) Ltd.,2024-08-01T14:33:46.403747,Goodwill Finance Limited
922,2.02E+15,,GFCL,29,42,500,809,404500,8/1/2024,118391098,232,Trisul Securities & Invt. Ltd.,Sani Securities Company Ltd.,2024-08-01T14:19:06.873522,Goodwill Finance Limited
861,2.02E+15,,GFCL,56,62,50,809,40450,8/1/2024,118386534,232,Sri Hari Securities Pvt. Ltd.,Capital Max Securities Ltd,2024-08-01T14:15:42.298862,Goodwill Finance Limited
860,2.02E+15,,GFCL,39,62,370,809,299330,8/1/2024,118386532,232,Sumeru Securities Pvt. Ltd.,Capital Max Securities Ltd,2024-08-01T14:15:42.298766,Goodwill Finance Limited
856,2.02E+15,,GFCL,39,38,130,809,105170,8/1/2024,118385145,232,Sumeru Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:14:38.442912,Goodwill Finance Limited
855,2.02E+15,,GFCL,75,38,30,809,24270,8/1/2024,118385144,232,NIMB Stock Markets Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:14:38.442792,Goodwill Finance Limited
1063,2.02E+15,,GFCL,34,45,16,809.1,12945.6,8/1/2024,118427154,232,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:41:40.061877,Goodwill Finance Limited
859,2.02E+15,,GFCL,11,62,200,809.1,161820,8/1/2024,118386530,232,Malla & Malla Stock Broking Company Pvt. Limited,Capital Max Securities Ltd,2024-08-01T14:15:42.298555,Goodwill Finance Limited
1233,2.02E+15,,GFCL,59,45,15,810,12150,8/1/2024,118484476,232,Deevyaa Securities & Stock House Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:59:50.796481,Goodwill Finance Limited
1224,2.02E+15,,GFCL,18,42,41,810,33210,8/1/2024,118482719,232,Sagarmatha Securities Private Limited,Sani Securities Company Ltd.,2024-08-01T14:59:39.545217,Goodwill Finance Limited
1223,2.02E+15,,GFCL,18,6,26,810,21060,8/1/2024,118482717,232,Sagarmatha Securities Private Limited,Agrawal Securities (PVT) Ltd.,2024-08-01T14:59:39.544983,Goodwill Finance Limited
1222,2.02E+15,,GFCL,29,6,100,810,81000,8/1/2024,118482408,232,Trisul Securities & Invt. Ltd.,Agrawal Securities (PVT) Ltd.,2024-08-01T14:59:38.133433,Goodwill Finance Limited
1221,2.02E+15,,GFCL,5,6,74,810,59940,8/1/2024,118482406,232,Market Securities & Exchange (PVT) Ltd.,Agrawal Securities (PVT) Ltd.,2024-08-01T14:59:38.13314,Goodwill Finance Limited
1220,2.02E+15,,GFCL,5,20,26,810,21060,8/1/2024,118481141,232,Market Securities & Exchange (PVT) Ltd.,Sipla Securities Private Limited,2024-08-01T14:59:30.636121,Goodwill Finance Limited
1210,2.02E+15,,GFCL,54,47,30,810,24300,8/1/2024,118479366,232,Sewa Securities Pvt. Ltd.,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.705897,Goodwill Finance Limited
1209,2.02E+15,,GFCL,45,47,90,810,72900,8/1/2024,118479364,232,Imperial Securities Company Pvt. Ltd.,Neev Securities Pvt. Ltd.,2024-08-01T14:59:16.705856,Goodwill Finance Limited
1208,2.02E+15,,GFCL,45,60,110,810,89100,8/1/2024,118479057,232,Imperial Securities Company Pvt. Ltd.,Nagarik Stock Dealer ,2024-08-01T14:59:14.335521,Goodwill Finance Limited
1207,2.02E+15,,GFCL,58,60,50,810,40500,8/1/2024,118479056,232,Naasa Securities Co. Ltd.,Nagarik Stock Dealer ,2024-08-01T14:59:14.335408,Goodwill Finance Limited
1206,2.02E+15,,GFCL,34,60,40,810,32400,8/1/2024,118479054,232,Vision Securities Pvt. Ltd,Nagarik Stock Dealer ,2024-08-01T14:59:14.335161,Goodwill Finance Limited
1205,2.02E+15,,GFCL,34,57,60,810,48600,8/1/2024,118478265,232,Vision Securities Pvt. Ltd,Aryatara Investment & Securities,2024-08-01T14:59:05.426933,Goodwill Finance Limited
1204,2.02E+15,,GFCL,38,57,10,810,8100,8/1/2024,118478264,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Aryatara Investment & Securities,2024-08-01T14:59:05.426787,Goodwill Finance Limited
1186,2.02E+15,,GFCL,33,43,130,810,105300,8/1/2024,118470429,232,Dakshinkali Investment & Securities Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2024-08-01T14:57:20.087437,Goodwill Finance Limited
1185,2.02E+15,,GFCL,33,38,100,810,81000,8/1/2024,118470149,232,Dakshinkali Investment & Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:57:15.559992,Goodwill Finance Limited
1184,2.02E+15,,GFCL,33,59,70,810,56700,8/1/2024,118470147,232,Dakshinkali Investment & Securities Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:57:15.559736,Goodwill Finance Limited
1183,2.02E+15,,GFCL,53,59,10,810,8100,8/1/2024,118470094,232,Investment Management Nepal Pvt. Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:57:14.858151,Goodwill Finance Limited
1182,2.02E+15,,GFCL,5,59,120,810,97200,8/1/2024,118469638,232,Market Securities & Exchange (PVT) Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T14:57:07.644347,Goodwill Finance Limited
1181,2.02E+15,,GFCL,5,11,80,810,64800,8/1/2024,118469635,232,Market Securities & Exchange (PVT) Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T14:57:07.644075,Goodwill Finance Limited
1175,2.02E+15,,GFCL,33,11,100,810,81000,8/1/2024,118467968,232,Dakshinkali Investment & Securities Pvt. Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T14:56:39.84389,Goodwill Finance Limited
1174,2.02E+15,,GFCL,19,11,20,810,16200,8/1/2024,118467162,232,Nepal Investment And Securities Trading Private Limited,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T14:56:27.478533,Goodwill Finance Limited
1173,2.02E+15,,GFCL,19,22,180,810,145800,8/1/2024,118467159,232,Nepal Investment And Securities Trading Private Limited,Siprabi Securities Pvt. Ltd.,2024-08-01T14:56:27.478296,Goodwill Finance Limited
1172,2.02E+15,,GFCL,38,22,500,810,405000,8/1/2024,118466518,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Siprabi Securities Pvt. Ltd.,2024-08-01T14:56:19.44114,Goodwill Finance Limited
1171,2.02E+15,,GFCL,64,22,190,810,153900,8/1/2024,118466516,232,SUN SECURITIES PVT LTD,Siprabi Securities Pvt. Ltd.,2024-08-01T14:56:19.440881,Goodwill Finance Limited
1170,2.02E+15,,GFCL,64,26,10,810,8100,8/1/2024,118466357,232,SUN SECURITIES PVT LTD,Asian Securities Private Ltd.,2024-08-01T14:56:16.336078,Goodwill Finance Limited
1166,2.02E+15,,GFCL,34,11,50,810,40500,8/1/2024,118465345,232,Vision Securities Pvt. Ltd,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T14:55:58.255577,Goodwill Finance Limited
1165,2.02E+15,,GFCL,34,45,500,810,405000,8/1/2024,118465343,232,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:55:58.255304,Goodwill Finance Limited
1161,2.02E+15,,GFCL,34,58,230,810,186300,8/1/2024,118462433,232,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T14:55:05.29533,Goodwill Finance Limited
1160,2.02E+15,,GFCL,34,45,40,810,32400,8/1/2024,118462431,232,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:55:05.2951,Goodwill Finance Limited
1156,2.02E+15,,GFCL,34,45,100,810,81000,8/1/2024,118459900,232,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:54:18.930614,Goodwill Finance Limited
1146,2.02E+15,,GFCL,47,45,30,810,24300,8/1/2024,118457892,232,Neev Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:53:40.232242,Goodwill Finance Limited
1134,2.02E+15,,GFCL,21,8,69,810,55890,8/1/2024,118455222,232,Midas Stock Broking Company Private Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T14:52:47.688468,Goodwill Finance Limited
1133,2.02E+15,,GFCL,21,3,27,810,21870,8/1/2024,118455053,232,Midas Stock Broking Company Private Limited,Arun Securities (PVT) Ltd.,2024-08-01T14:52:47.649928,Goodwill Finance Limited
1132,2.02E+15,,GFCL,34,3,42,810,34020,8/1/2024,118455052,232,Vision Securities Pvt. Ltd,Arun Securities (PVT) Ltd.,2024-08-01T14:52:47.649718,Goodwill Finance Limited
1131,2.02E+15,,GFCL,34,45,858,810,694980,8/1/2024,118453645,232,Vision Securities Pvt. Ltd,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:52:14.788318,Goodwill Finance Limited
1130,2.02E+15,,GFCL,45,45,22,810,17820,8/1/2024,118453644,232,Imperial Securities Company Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:52:14.788176,Goodwill Finance Limited
1129,2.02E+15,,GFCL,49,45,50,810,40500,8/1/2024,118453642,232,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:52:14.788036,Goodwill Finance Limited
1128,2.02E+15,,GFCL,49,45,35,810,28350,8/1/2024,118453640,232,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:52:14.787884,Goodwill Finance Limited
1111,2.02E+15,,GFCL,22,58,28,810,22680,8/1/2024,118443353,232,Siprabi Securities Pvt. Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:48:45.688474,Goodwill Finance Limited
1110,2.02E+15,,GFCL,6,58,72,810,58320,8/1/2024,118443352,232,Agrawal Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2024-08-01T14:48:45.688184,Goodwill Finance Limited
1109,2.02E+15,,GFCL,25,45,540,810,437400,8/1/2024,118442238,232,Sweta Securities Private Limited,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:48:21.017987,Goodwill Finance Limited
1094,2.02E+15,,GFCL,58,45,100,810,81000,8/1/2024,118436832,232,Naasa Securities Co. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:46:07.244323,Goodwill Finance Limited
1093,2.02E+15,,GFCL,7,45,40,810,32400,8/1/2024,118435830,232,J.F. Securites (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T14:45:36.145435,Goodwill Finance Limited
1090,2.02E+15,,GFCL,57,81,20,810,16200,8/1/2024,118434554,232,Aryatara Investment & Securities,Aakashbhairab Securities Ltd.,2024-08-01T14:45:02.406438,Goodwill Finance Limited
1085,2.02E+15,,GFCL,59,67,20,810,16200,8/1/2024,118433982,232,Deevyaa Securities & Stock House Pvt. Ltd,Property Wiard Limited,2024-08-01T14:44:49.736856,Goodwill Finance Limited
1084,2.02E+15,,GFCL,39,67,50,810,40500,8/1/2024,118433980,232,Sumeru Securities Pvt. Ltd.,Property Wiard Limited,2024-08-01T14:44:49.736713,Goodwill Finance Limited
1077,2.02E+15,,GFCL,6,62,300,810,243000,8/1/2024,118430762,232,Agrawal Securities (PVT) Ltd.,Capital Max Securities Ltd,2024-08-01T14:43:20.912933,Goodwill Finance Limited
1054,2.02E+15,,GFCL,52,38,10,810,8100,8/1/2024,118426226,232,Sundhara Securities Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T14:41:04.619046,Goodwill Finance Limited
1053,2.02E+15,,GFCL,22,35,125,810,101250,8/1/2024,118425676,232,Siprabi Securities Pvt. Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T14:40:47.86615,Goodwill Finance Limited
1052,2.02E+15,,GFCL,22,42,105,810,85050,8/1/2024,118425673,232,Siprabi Securities Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T14:40:47.865579,Goodwill Finance Limited
1037,2.02E+15,,GFCL,62,42,10,810,8100,8/1/2024,118418608,232,Capital Max Securities Ltd,Sani Securities Company Ltd.,2024-08-01T14:36:56.234687,Goodwill Finance Limited
1036,2.02E+15,,GFCL,45,42,55,810,44550,8/1/2024,118418416,232,Imperial Securities Company Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T14:36:51.236869,Goodwill Finance Limited
